CHROM	POS
II	3363725
II	3364685
II	3364688
II	3364697
II	3364705
II	3364706
II	3364711
II	3364737
II	3364802
II	3364810
II	3364815
II	3364824
II	3364848
II	3367698
II	3367704
II	3375105
II	3375142
II	3375170
II	3375390
II	3375457
II	3376387
II	3376409
II	3377375
II	3377401
II	3377458
II	3378371
II	3378374
II	3392148
II	3395354
II	3398028
II	3398149
II	3399999
II	3404270
II	3413196
II	3413198
II	3413241
II	3421659
II	3421780
II	3432559
II	3444417
II	3445984
II	3447588
II	3449839
II	3449840
II	3452764
II	3452946
II	3459986
II	3459987
II	3459990
II	3460058
II	3460097
II	3462857
II	3462917
II	3462932
II	3470023
II	3472148
II	3473349
II	3473364
II	3473378
II	3473993
II	3474381
II	3474447
II	3474517
II	3477430
II	3478968
II	3479042
II	3481581
II	3484701
II	3484814
II	3490079
II	3490105
II	3490154
II	3490155
II	3492263
II	3496035
II	3496076
II	3496719
II	3496720
II	3496751
II	3503152
II	3503523
II	3503526
II	3503613
II	3503640
II	3506754
II	3512222
II	3513106
II	3518753
II	3518754
II	3520101
II	3547522
II	3553020
II	3553308
II	3563617
II	3577779
II	3605375
II	3612695
II	3617865
II	3623061
II	3632386
II	3632407
II	3632451
II	3635964
II	3641589
II	3653669
II	3653801
II	3653806
II	3658499
II	3658530
II	3667910
II	3667984
II	3678241
II	3678265
II	3678266
II	3678269
II	3678296
II	3700804
II	3707578
II	3707589
II	3713235
II	3714991
II	3729420
II	3729429
II	3729457
II	3729458
II	3729472
II	3730481
II	3730493
II	3730527
II	3730597
II	3764495
II	3764561
II	3764609
II	3767199
II	3767229
II	3767350
II	3768395
II	3772162
II	3774305
II	3774355
II	3776570
II	3776573
II	3777408
II	3777475
II	3781886
II	3789569
II	3789640
II	3789741
II	3793637
II	3805970
II	3806030
II	3808514
II	3835747
II	3835812
II	3836641
II	3836816
II	3838030
II	3838108
II	3842808
II	3847859
II	3857623
II	3857714
II	3903787
II	3903811
II	3903827
II	3903847
II	3907034
II	3907035
II	3908632
II	3908719
II	3933023
II	3933233
II	3935445
II	3935760
II	3935821
II	3947673
II	3947709
II	3948568
II	3953615
II	3953631
II	3972586
II	3973546
II	3975642
II	3987329
II	3990997
II	3993879
II	3995889
II	3996692
II	4011931
II	4012037
II	4012055
II	4018575
II	4027589
II	4031280
II	4031387
II	4036014
II	4036454
II	4039472
II	4042327
II	4042364
II	4046789
II	4060754
II	4077370
II	4077376
II	4077653
II	4104339
II	4109459
II	4110975
II	4118647
II	4130005
II	4130031
II	4133328
II	4142588
II	4158545
II	4160896
II	4161064
II	4190307
II	4192847
II	4207233
II	4210133
II	4211134
II	4223583
II	4227572
II	4246832
II	4264728
II	4265027
II	4288235
II	4290902
II	4293645
II	4301910
II	4305740
II	4305749
II	4305750
II	4305763
II	4305803
II	4305827
II	4311827
II	4312113
II	4312125
II	4312161
II	4312795
II	4313267
II	4313323
II	4321064
II	4321170
II	4321936
II	4321953
II	4322056
II	4324738
II	4324880
II	4324881
II	4329268
II	4329277
II	4333772
II	4345926
II	4345934
II	4367339
II	4369000
II	4369016
II	4370089
II	4392121
II	4410930
II	4411063
II	4411086
II	4414068
II	4416161
II	4416162
II	4419484
II	4425634
II	4428542
II	4430316
II	4437922
II	4440683
II	4446480
II	4447486
II	4478540
II	4486658
II	4486704
II	4488904
II	4488939
II	4491456
II	4494496
II	4501814
II	4502993
II	4503047
II	4509993
II	4512884
II	4522504
II	4524945
II	4560429
II	4571350
II	4572769
II	4573226
II	4573235
II	4573244
II	4582556
II	4582559
II	4582565
II	4582568
II	4584040
II	4607463
II	4690629
II	4713334
II	4713847
II	4723040
II	4723042
II	4723044
II	4734646
II	4740149
II	4745950
II	4755828
II	4767757
II	4774992
II	4806184
II	4870355
II	4906486
II	4906560
II	4920408
II	4943702
II	4953804
II	4959082
II	4969001
II	5008232
II	5008390
II	5041535
II	5041660
II	5041692
II	5063530
II	5097902
II	5109168
II	5115430
II	5147981
II	5150057
II	5180895
II	5186224
II	5217479
II	5219020
II	5225260
II	5263496
II	5263658
II	5273054
II	5273155
II	5280623
II	5281083
II	5281679
II	5281792
II	5303892
II	5311742
II	5362773
II	5363084
II	5363147
II	5383005
II	5413395
II	5416831
II	5417673
II	5496565
II	5497832
II	5500431
II	5537808
II	5538808
II	5554976
II	5555251
II	5560090
II	5560125
II	5571274
II	5593975
II	5604715
II	5610375
II	5624858
II	5637286
II	5649726
II	5687359
II	5691461
II	5691679
II	5691944
II	5700200
II	5708222
II	5708225
II	5708331
II	5708974
II	5728212
II	5734323
II	5735255
II	5742120
II	5747284
II	5747312
II	5752050
II	5758122
II	5764912
II	5769547
II	5769548
II	5770016
II	5775532
II	5781768
II	5791433
II	5797930
II	5800589
II	5801131
II	5806227
II	5806371
II	5817529
II	5830304
II	5850650
II	5855086
II	5855672
II	5856295
II	5857529
II	5858846
II	5864656
II	5864698
II	5877379
II	5879832
II	5879875
II	5884501
II	5888433
II	5888517
II	5898285
II	5903857
II	5913060
II	5926210
II	5948613
II	5957440
II	5957653
II	5961726
II	5977644
II	5983889
II	6027118
II	6032915
II	6050874
II	6083402
II	6091387
II	6113908
II	6136958
II	6152844
II	6158065
II	6181979
II	6182080
II	6233548
II	6241029
II	6247399
II	6276055
II	6290186
II	6305191
II	6313350
II	6317027
II	6330886
II	6359720
II	6363308
II	6364709
II	6366722
II	6382302
II	6382382
II	6427107
II	6471737
II	6471922
II	6489750
II	6509919
II	6555721
II	6601266
II	6654146
II	6662639
II	6747744
II	6751343
II	6767861
II	6775925
II	6777995
II	6778090
II	6782658
II	6800785
II	6801988
II	6809153
II	6811138
II	6811173
II	6814718
II	6816184
II	6816988
II	6817989
II	6826273
II	6830677
II	6830679
II	6832373
II	6832449
II	6850652
II	6873165
II	6876371
II	6876968
II	6877211
II	6883128
II	6883708
II	6886791
II	6892875
II	6895681
II	6900694
II	6901734
II	6901807
II	6920724
II	6921473
II	6944237
II	6944295
II	6944296
II	6944298
II	6944302
II	6958075
II	6958082
II	6960497
II	6960619
II	6961267
II	6961401
II	7003889
II	7004580
II	7005508
II	7087011
II	7113418
II	7117859
II	7118943
II	7124642
II	7140216
II	7149510
II	7156497
II	7156595
II	7156645
II	7164013
II	7164163
II	7178013
II	7194881
II	7195635
II	7195640
II	7201471
II	7218506
II	7232995
II	7244262
II	7259065
II	7260616
II	7266560
II	7286831
II	7289010
II	7289783
II	7322985
II	7323027
II	7325175
II	7325754
II	7331605
II	7355455
II	7360089
II	7402455
II	7402531
II	7403912
II	7405645
II	7433492
II	7437563
II	7467075
II	7470068
II	7509158
II	7522270
II	7530863
II	7539744
II	7542011
II	7542138
II	7555823
II	7556643
II	7580078
II	7580795
II	7582936
II	7593838
II	7593981
II	7644099
II	7663843
II	7664831
II	7669815
II	7669828
II	7669963
II	7672976
II	7673091
II	7676933
II	7685387
II	7690364
II	7723245
II	7734332
II	7739522
II	7746994
II	7758724
II	7764644
II	7769237
II	7770009
II	7770135
II	7771590
II	7771611
II	7772673
II	7774436
II	7781962
II	7796199
II	7796249
II	7821799
II	7822161
II	7838110
II	7854418
II	7855592
II	7856762
II	7856818
II	7856839
II	7860494
II	7877818
II	7879901
II	7882578
II	7889171
II	7902135
II	7916941
II	7925633
II	7946239
II	7949566
II	7949676
II	7951991
II	7955034
II	7956489
II	7962903
II	7962926
II	7963915
II	7982723
II	7994669
II	7995176
II	7995255
II	7995300
II	7995316
II	8002659
II	8002697
II	8003900
II	8005322
II	8005323
II	8005324
II	8005436
II	8007430
II	8007482
II	8007490
II	8007531
II	8019796
II	8038938
II	8046766
II	8054431
II	8057992
II	8074006
II	8074209
II	8074319
II	8078549
II	8080090
II	8080235
II	8082132
II	8082340
II	8090591
II	8102818
II	8110930
II	8111046
II	8150822
II	8165121
II	8176056
II	8178948
II	8186246
II	8195535
II	8196504
II	8204903
II	8204994
II	8213139
II	8213240
II	8215473
II	8219161
II	8222156
II	8231377
II	8237822
II	8237824
II	8244963
II	8258988
II	8279510
II	8293222
II	8314712
II	8331080
II	8337084
II	8337087
II	8337107
II	8337683
II	8337720
II	8353592
II	8380881
II	8384791
II	8393658
II	8394005
II	8398922
II	8401224
II	8405291
II	8405371
II	8421861
II	8421874
II	8427542
II	8427543
II	8429926
II	8429927
II	8430935
II	8431080
II	8437030
II	8437124
II	8442090
II	8442091
II	8442199
II	8452190
II	8466254
II	8473410
II	8481356
II	8486371
II	8487202
II	8489981
II	8493053
II	8493508
II	8493543
II	8507900
II	8507904
II	8510819
II	8522863
II	8524733
II	8539249
II	8572548
II	8628410
II	8635194
II	8637089
II	8666130
II	8666131
II	8671465
II	8680515
II	8683279
II	8719879
II	8748371
II	8749425
II	8751056
II	8764072
II	8788849
II	8796894
II	8797059
II	8797061
II	8850589
II	8858810
II	8859412
II	8859529
II	8859551
II	8880632
II	8885442
II	8899108
II	8902971
II	8912923
II	8920203
II	8991941
II	9002835
II	9002913
II	9018304
II	9031732
II	9034845
II	9036958
II	9040224
II	9050964
II	9055170
II	9062844
II	9064124
II	9079932
II	9088088
II	9111499
II	9118318
II	9118360
II	9120043
II	9133769
II	9139391
II	9147002
II	9147025
II	9149407
II	9163916
II	9163944
II	9163959
II	9166191
II	9168166
II	9189516
II	9207808
II	9214434
II	9222930
II	9232904
II	9232911
II	9235159
II	9238016
II	9239009
II	9241590
II	9241700
II	9241860
II	9255306
II	9255606
II	9265768
II	9272455
II	9276823
II	9290465
II	9299525
II	9311368
II	9315247
II	9317362
II	9317403
II	9330258
II	9334694
II	9336171
II	9343264
II	9363274
II	9379119
II	9379160
II	9379217
II	9381819
II	9392495
II	9395211
II	9404507
II	9428098
II	9431616
II	9442052
II	9448296
II	9476906
II	9485267
II	9495698
II	9496125
II	9496128
II	9496237
II	9498296
II	9499399
II	9499493
II	9499494
II	9499536
II	9501865
II	9517373
II	9525148
II	9525275
II	9525305
II	9540746
II	9540872
II	9542812
II	9548553
II	9548656
II	9554663
II	9556496
II	9576303
II	9584030
II	9604674
II	9608572
II	9608573
II	9608660
II	9609241
II	9613101
II	9622434
II	9622884
II	9622989
II	9636222
II	9644907
II	9655940
II	9672731
II	9672808
II	9689815
II	9700358
II	9718068
II	9749964
II	9752296
II	9768205
II	9771960
II	9782652
II	9806332
II	9825622
II	9825773
II	9825791
II	9837120
II	9837654
II	9844332
II	9844335
II	9850654
II	9868840
II	9886956
II	9898479
II	9900958
II	9900959
II	9900961
II	9905388
II	9926797
II	9931052
II	9931062
II	9931216
II	9938721
II	9940436
II	9946279
II	9963698
II	9974644
II	9984645
II	9984979
II	9988536
II	9990738
II	10008143
II	10026774
II	10045651
II	10045660
II	10063600
II	10066397
II	10070103
II	10070226
II	10074998
II	10076602
II	10087223
II	10102331
II	10107149
II	10107278
II	10111706
II	10111775
II	10122764
II	10129021
II	10131846
II	10134634
II	10147714
II	10165188
II	10165197
II	10178629
II	10184994
II	10217803
II	10219294
II	10226899
II	10226973
II	10232275
II	10237786
II	10244876
II	10281877
II	10293064
II	10298428
II	10298483
II	10302591
II	10309523
II	10312862
II	10313678
II	10314530
II	10326184
II	10326838
II	10326861
II	10334735
II	10343557
II	10343558
II	10343564
II	10348550
II	10348555
II	10348597
II	10368963
II	10369034
II	10369038
II	10372006
II	10379039
II	10385854
II	10385906
II	10385924
II	10396874
II	10411906
II	10433199
II	10433586
II	10442261
II	10442273
II	10448404
II	10460144
II	10464335
II	10470511
II	10475337
II	10478046
II	10484155
II	10519928
II	10519984
II	10519986
II	10519987
II	10519988
II	10533874
II	10545352
II	10569267
II	10585556
II	10585564
II	10592050
II	10593017
II	10597126
II	10609728
II	10620914
II	10630155
II	10635489
II	10641296
II	10643708
II	10651962
II	10652101
II	10652863
II	10652911
II	10666788
II	10668049
II	10668550
II	10668570
II	10668725
II	10676414
II	10682556
II	10690368
II	10696785
II	10697551
II	10700591
II	10704434
II	10722404
II	10724522
II	10726566
II	10735916
II	10752667
II	10757135
II	10766128
II	10766129
II	10780936
II	10785081
II	10792517
II	10798842
II	10805474
II	10809163
II	10809200
II	10814018
II	10815301
II	10815619
II	10829148
II	10847393
II	10867742
II	10875194
II	10875207
II	10876923
II	10879475
II	10881196
II	10884989
II	10889299
II	10899639
II	10899668
II	10901157
II	10908318
II	10908319
II	10908320
II	10908321
II	10908322
II	10915817
II	10945212
II	10945264
II	10947359
II	10949563
II	10950042
II	10950813
II	10967712
II	10974341
II	10974385
II	10981396
II	10984896
II	11005257
II	11019593
II	11032658
II	11051769
II	11051893
II	11051894
II	11061176
II	11065467
II	11083155
II	11085682
II	11089079
II	11092831
II	11096302
II	11103814
II	11106376
II	11136132
II	11136185
II	11136218
II	11149836
II	11168528
II	11168642
II	11177953
II	11178087
II	11178902
II	11184740
II	11205570
II	11207042
II	11207079
II	11207082
II	11210940
II	11217800
II	11226756
II	11232292
II	11232293
II	11237335
II	11238598
II	11242937
II	11243084
II	11246965
II	11249347
II	11249455
II	11256992
II	11267217
II	11289609
II	11291138
II	11294003
II	11294162
II	11294673
II	11303232
II	11316285
II	11316358
II	11321780
II	11322905
II	11322934
II	11324058
II	11324070
II	11327250
II	11327519
II	11340144
II	11340280
II	11343315
II	11345070
II	11346438
II	11347779
II	11373616
II	11377207
II	11391399
II	11404088
II	11404109
II	11404138
II	11413693
II	11414509
II	11414530
II	11414643
II	11418515
II	11421091
II	11426510
II	11431931
II	11437850
II	11439720
II	11439721
II	11458188
II	11458189
II	11463251
II	11464917
II	11470951
II	11476096
II	11476268
II	11477858
II	11477934
II	11483363
II	11502560
II	11503067
II	11504806
II	11512933
II	11520261
II	11534220
II	11546128
II	11559989
II	11567724
II	11568714
II	11572596
II	11572632
II	11576373
II	11577915
II	11577953
II	11577985
II	11580472
II	11580480
II	11588555
II	11588609
II	11589150
II	11589220
II	11593203
II	11593209
II	11594046
II	11598565
II	11600583
II	11601823
II	11601893
II	11603667
II	11603681
II	11614306
II	11620611
II	11648630
II	11649075
II	11654218
II	11663739
II	11675762
II	11678549
II	11686083
II	11686130
II	11696546
II	11702590
II	11707705
II	11708986
II	11716385
II	11716397
II	11719491
II	11719598
II	11722781
II	11735131
II	11736528
II	11749021
II	11750623
II	11783349
II	11787931
II	11788365
II	11792586
II	11792600
II	11792685
II	11792722
II	11794755
II	11794855
II	11799528
II	11799539
II	11799585
II	11802076
II	11802077
II	11808004
II	11808022
II	11808066
II	11808073
II	11808123
II	11808133
II	11808138
II	11808142
II	11808177
II	11820353
II	11820376
II	11821934
II	11836309
II	11843876
II	11850709
II	11850719
II	11850720
II	11850733
II	11859797
II	11859801
II	11868064
II	11873810
II	11873870
II	11873891
II	11876589
II	11876630
II	11877445
II	11915141
II	11915893
II	11916371
II	11916474
II	11920472
II	11947518
II	11947521
II	11950643
II	11954038
II	11963388
II	11963413
II	11965520
II	11972362
II	11972429
II	11974652
II	11974671
II	11974727
II	11978229
II	11978233
II	11979586
II	11980673
II	11982206
II	11982282
II	11982325
II	11991950
II	11991998
II	12005149
II	12006758
II	12006846
II	12026190
II	12026203
II	12026324
II	12028603
II	12028635
II	12030828
II	12030909
II	12036104
II	12040065
II	12042089
II	12042206
II	12042230
II	12046073
II	12048902
II	12048999
II	12052410
II	12052411
II	12052458
II	12054435
II	12055302
II	12067060
II	12067439
II	12067486
II	12067566
II	12104637
II	12104645
II	12104692
II	12109039
II	12109041
II	12109043
II	12111733
II	12115646
II	12115672
II	12115727
II	12115787
II	12115827
II	12115851
II	12115859
II	12126505
II	12132546
II	12132816
II	12132817
II	12132974
II	12138681
II	12147933
II	12152264
II	12152912
II	12152955
II	12154608
II	12163253
II	12166293
II	12166365
II	12166991
II	12167636
II	12169124
II	12170911
II	12170916
II	12171036
II	12171046
II	12175679
II	12176737
II	12192777
II	12193854
II	12193855
II	12193866
II	12193867
II	12193869
II	12199566
II	12199572
II	12203259
II	12203316
II	12203317
II	12203360
II	12219094
II	12219120
II	12220065
II	12233863
II	12244724
II	12270234
II	12270258
II	12279005
II	12279107
II	12279141
II	12279520
II	12285088
II	12289002
II	12292098
II	12292149
II	12292241
II	12292375
II	12304048
II	12304070
II	12304088
II	12304755
II	12304813
II	12306963
II	12306992
II	12307011
II	12307050
II	12307157
II	12310338
II	12310365
II	12310475
II	12310476
II	12327009
II	12341174
II	12348275
II	12357772
II	12361009
II	12367427
II	12381734
II	12381769
II	12381838
II	12383461
II	12383561
II	12383601
II	12384276
II	12386988
II	12391172
II	12399031
II	12400735
II	12400825
II	12407114
II	12420248
II	12420253
II	12422859
II	12422860
II	12422876
II	12423965
II	12424072
II	12431268
II	12431317
II	12431384
II	12433382
II	12434781
II	12444706
II	12447720
II	12447758
II	12448318
II	12448397
II	12449866
II	12449967
II	12451164
II	12451215
II	12451262
II	12452946
II	12452963
II	12452964
II	12452984
II	12452985
II	12453038
II	12453048
II	12453067
II	12453102
II	12459811
II	12462976
II	12463048
II	12463180
II	12463204
II	12469421
II	12469423
II	12472332
II	12472334
II	12472355
II	12472459
II	12472475
II	12478400
II	12479498
II	12479531
II	12484535
II	12484590
II	12487132
II	12487166
II	12487210
II	12487267
II	12487303
II	12494402
II	12494437
II	12494456
II	12494541
II	12494579
II	12496732
II	12497563
II	12500052
II	12500055
II	12500082
II	12502930
II	12503050
II	12503084
II	12503085
II	12505323
II	12505333
II	12505334
II	12512827
II	12516400
II	12517040
II	12517061
II	12517091
II	12517121
II	12517128
II	12517132
II	12517799
II	12517895
II	12517914
II	12517921
II	12517965
II	12524169
II	12524187
II	12524190
II	12524204
II	12524205
II	12524223
II	12524616
II	12524665
II	12527947
II	12527961
II	12534043
II	12542684
II	12554910
II	12558022
II	12558213
II	12558630
II	12558741
II	12558950
II	12560430
II	12560547
II	12574190
II	12574216
II	12576515
II	12580978
II	12580998
II	12583512
II	12583513
II	12583514
II	12587675
II	12593344
II	12593355
II	12593374
II	12602231
II	12603281
II	12604090
II	12608428
II	12612516
II	12612527
II	12612595
II	12612630
II	12626026
II	12626151
II	12637307
II	12637456
II	12641506
II	12658845
II	12658891
II	12658930
II	12658941
II	12690793
II	12690873
II	12690886
II	12690900
II	12693332
II	12693361
II	12693446
II	12701431
II	12701486
II	12701586
II	12714349
II	12714366
II	12725222
II	12725236
II	12727347
II	12733371
II	12733936
II	12733985
II	12735838
II	12735864
II	12735865
II	12736012
II	12736015
II	12736039
II	12738684
II	12738751
II	12738766
II	12739068
II	12739195
II	12739200
II	12743248
II	12743263
II	12775558
II	12775578
II	12787185
II	12788500
II	12788609
II	12788634
II	12802277
II	12802330
II	12805460
II	12807653
II	12808995
II	12809025
II	12809041
II	12809090
II	12812375
II	12813722
II	12813743
II	12816735
II	12816777
II	12816783
II	12819827
II	12819834
II	12819846
II	12824799
II	12824818
II	12824826
II	12824920
II	12824923
II	12824924
II	12830191
II	12830940
II	12830972
II	12830990
II	12832416
II	12832489
II	12835355
II	12836724
II	12836757
II	12842810
II	12850727
II	12854544
II	12854549
II	12858882
II	12858903
II	12858926
II	12859021
II	12859022
II	12859228
II	12859321
II	12859917
II	12864579
II	12866361
II	12884856
II	12904052
II	12914710
II	12922379
II	12922475
II	12924701
II	12934194
II	12934219
II	12937036
II	12938342
II	12938457
II	12938475
II	12956825
II	12956826
II	12956830
II	12957449
II	12960519
II	12960533
II	12968721
II	12974520
II	12980426
II	12980431
II	12980446
II	12980450
II	12984817
II	12998084
II	13028630
II	13031324
II	13034618
II	13054882
II	13054922
II	13055278
II	13060677
II	13060756
II	13061136
II	13063577
II	13068984
II	13069129
II	13076298
II	13107920
II	13110074
II	13111420
II	13121229
II	13121497
II	13121565
II	13121598
II	13121682
II	13121688
II	13124127
II	13124131
II	13124132
II	13124133
II	13124134
II	13129596
II	13134657
II	13136686
II	13136749
II	13148537
II	13159783
II	13159805
II	13159871
II	13160877
II	13160880
II	13160905
II	13170533
II	13176054
II	13178751
II	13178781
II	13178890
II	13200716
II	13207133
II	13207187
II	13207261
II	13208551
II	13213557
II	13213572
II	13235653
II	13267829
II	13338068
II	13351909
II	13353333
II	13353496
II	13358109
II	13368355
II	13368464
II	13369232
II	13369235
II	13369294
II	13377493
II	13377522
II	13379189
II	13379406
II	13402508
II	13402513
II	13402554
II	13402604
II	13402631
II	13408804
II	13412262
II	13412291
II	13412298
II	13412335
II	13412363
II	13412364
II	13412415
II	13412416
II	13412458
II	13412489
II	13417829
II	13417863
II	13417872
II	13417957
II	13417984
II	13417985
II	13418347
II	13418499
II	13420705
II	13424364
II	13424365
II	13424477
II	13426430
II	13440137
II	13449599
II	13449637
II	13453066
II	13458421
II	13458431
II	13461498
II	13461537
II	13477992
II	13486411
II	13493123
II	13495709
II	13495743
II	13495797
II	13505070
II	13510442
II	13511178
II	13516695
II	13530891
II	13530966
II	13531796
II	13531799
II	13531942
II	13535038
II	13542656
II	13553386
II	13553394
II	13557093
II	13557155
II	13562932
II	13562983
II	13563406
II	13563866
II	13563887
II	13563907
II	13576581
II	13577329
II	13577422
II	13577453
II	13577454
II	13600785
II	13601966
II	13601977
II	13602068
II	13603097
II	13603149
II	13603941
II	13603942
II	13603943
II	13604049
II	13604078
II	13610526
II	13610568
II	13611867
II	13611910
II	13611924
II	13611940
II	13611954
II	13611964
II	13611981
II	13615005
II	13615006
II	13615020
II	13624917
II	13625079
II	13630385
II	13643057
II	13643069
II	13643073
II	13643080
II	13669584
II	13672449
II	13672488
II	13672518
II	13680442
II	13693023
II	13693890
II	13693917
II	13698658
II	13698746
II	13710516
II	13713732
II	13731658
II	13731670
II	13735411
II	13739380
II	13739460
II	13742151
II	13742226
II	13756083
II	13764964
II	13765051
II	13765332
II	13765352
II	13765356
II	13765374
II	13772218
II	13772303
II	13772839
II	13773828
II	13775558
II	13776349
II	13776363
II	13776427
II	13778254
II	13782657
II	13782665
II	13782690
II	13782711
II	13782746
II	13782775
II	13786485
II	13786486
II	13795634
II	13803633
II	13803681
II	13803682
II	13803684
II	13810746
II	13816229
II	13824385
II	13838028
II	13844001
II	13844027
II	13850015
II	13850054
II	13850055
II	13859290
II	13859365
II	13859372
II	13861190
II	13879482
II	13886054
II	13901060
II	13908402
II	13919589
II	13919864
II	13924882
II	13942013
II	13943627
II	13950739
II	13956407
II	13956418
II	13956519
II	13957448
II	13957452
II	13959309
II	13959359
II	13959370
II	13959405
II	13961040
II	13970760
II	13972052
II	13976208
II	13987985
II	13999298
II	14016426
II	14016487
II	14016488
II	14019162
II	14019212
II	14019213
II	14023472
II	14023556
II	14027178
II	14030017
II	14043373
II	14047779
II	14055417
II	14078068
II	14092139
II	14093278
II	14118828
II	14132352
II	14132441
II	14132478
II	14143783
II	14143798
II	14146953
II	14147044
II	14207377
II	14207513
II	14207522
II	14211944
II	14211960
II	14211984
II	14212004
II	14214747
II	14219506
II	14238652
II	14244968
II	14244969
II	14245089
II	14251522
II	14258494
II	14258495
II	14264559
II	14264702
II	14273828
II	14274014
II	14281679
II	14281696
II	14281733
II	14281745
II	14289028
II	14350769
II	14364069
II	14379869
II	14392677
II	14398343
II	14398345
II	14398347
II	14401649
II	14403893
II	14403984
II	14409209
II	14409330
II	14410955
II	14411010
II	14420980
II	14422372
II	14422470
II	14425077
II	14436341
II	14443224
II	14444151
II	14447416
II	14447704
II	14447754
II	14449260
II	14449314
II	14449336
II	14449341
II	14455856
II	14455929
II	14455974
II	14455998
II	14460740
II	14460892
II	14460909
II	14464698
II	14469973
II	14475756
II	14479299
II	14483371
II	14483389
II	14483391
II	14489149
II	14495213
II	14498183
II	14498239
II	14498252
II	14498274
II	14505430
II	14505432
II	14505434
II	14505502
II	14505553
II	14516455
II	14520226
II	14521831
II	14522425
II	14523121
II	14530100
II	14534434
II	14534941
II	14538324
II	14545311
II	14545798
II	14545815
II	14547129
II	14547207
II	14552266
II	14552298
II	14552323
II	14553238
II	14555767
II	14562586
II	14569607
II	14570761
II	14574131
II	14585413
II	14610657
II	14613875
II	14617624
II	14634318
II	14644431
II	14644452
II	14644505
II	14653971
II	14656215
II	14656243
II	14658887
II	14660802
II	14672626
II	14674851
II	14674961
II	14683121
II	14685069
II	14685082
II	14685132
II	14685202
II	14685207
II	14694354
II	14694429
II	14701446
II	14701471
II	14736533
II	14736534
II	14736550
II	14749246
II	14753433
II	14756065
II	14782312
II	14782397
II	14799752
II	14805892
II	14810356
II	14821633
II	14826934
II	14845990
II	14848843
II	14848933
II	14852721
II	14856346
II	14861390
II	14863591
II	14863646
II	14863659
II	14871202
II	14871203
II	14871204
II	14871205
II	14871206
II	14871214
II	14885832
II	14885910
II	14891218
II	14891257
II	14918706
II	14926705
II	14933389
II	14942940
II	14952934
II	14953459
II	14953518
II	14953718
II	14953740
II	14953744
II	14953765
II	14953772
II	14957654
II	14957678
II	14963522
II	14963597
II	14967228
II	14967229
II	14967328
II	14971559
II	14974306
II	14985617
II	15001978
II	15026046
II	15038937
II	15042302
II	15042304
II	15051064
II	15051066
II	15065951
II	15065972
II	15068525
II	15072713
II	15073303
II	15083788
II	15088319
II	15091014
II	15093695
II	15099383
II	15099423
II	15099714
II	15112050
II	15115831
II	15118430
II	15118470
II	15129833
II	15129939
II	15145038
II	15156977
II	15159612
II	15175465
II	15185185
II	15189931
II	15195070
II	15199702
II	15207963
II	15246849
II	15247118
II	15247120
II	15249166
II	15259314
II	15259359
II	15264927
II	15264978
II	15265008
III	1306
III	1458
III	1459
III	1473
III	1475
III	1934
III	1947
III	1994
III	4859
III	4889
III	4902
III	4923
III	16654
III	20967
III	20972
III	21514
III	21599
III	21637
III	25315
III	29601
III	29610
III	30527
III	30542
III	30577
III	30579
III	30584
III	30592
III	30594
III	30739
III	30742
III	30756
III	30771
III	30801
III	30802
III	30808
III	30825
III	30827
III	30860
III	30868
III	36188
III	36210
III	36312
III	37378
III	37391
III	37402
III	37429
III	37889
III	37907
III	37913
III	37946
III	37959
III	37996
III	38008
III	38017
III	38053
III	42804
III	48183
III	48204
III	48225
III	48319
III	53691
III	65872
III	65946
III	70477
III	70515
III	70530
III	73542
III	73544
III	76837
III	86961
III	86991
III	86992
III	95295
III	95332
III	95354
III	114764
III	114780
III	114781
III	114843
III	114846
III	114855
III	124070
III	124074
III	124079
III	134002
III	134158
III	134181
III	134256
III	134329
III	137117
III	137236
III	137267
III	139498
III	139500
III	142761
III	142766
III	142767
III	142810
III	142819
III	142906
III	146106
III	150816
III	150845
III	158638
III	158668
III	164625
III	164679
III	164709
III	164733
III	170861
III	170927
III	173763
III	173859
III	173867
III	186609
III	201600
III	208214
III	214532
III	214639
III	223426
III	223475
III	243609
III	243795
III	243823
III	243825
III	247293
III	255881
III	287524
III	287611
III	292587
III	292593
III	348620
III	350746
III	353104
III	353206
III	401245
III	402638
III	469702
III	473859
III	486992
III	489488
III	518842
III	563397
III	567871
III	579602
III	582179
III	582180
III	591016
III	600692
III	603427
III	612177
III	612184
III	612188
III	612242
III	612324
III	619205
III	619207
III	619254
III	621936
III	621955
III	621956
III	621960
III	622689
III	622710
III	622773
III	624742
III	634996
III	640035
III	649744
III	649750
III	656109
III	656110
III	656111
III	656619
III	660895
III	660898
III	660904
III	660910
III	660931
III	679315
III	693953
III	693973
III	695585
III	696551
III	696556
III	696646
III	696653
III	696701
III	705560
III	705565
III	710169
III	712087
III	712834
III	713006
III	716741
III	716746
III	719169
III	719186
III	719268
III	721578
III	721593
III	721715
III	722074
III	722079
III	722247
III	723969
III	726804
III	726852
III	726870
III	737373
III	740015
III	742691
III	742790
III	742802
III	759472
III	759610
III	766757
III	767150
III	772653
III	776832
III	776842
III	785095
III	785731
III	801532
III	803039
III	807025
III	808937
III	809439
III	810098
III	811816
III	823965
III	824428
III	840209
III	846360
III	854205
III	856210
III	856256
III	864830
III	864988
III	872786
III	882016
III	884337
III	885057
III	885093
III	887623
III	887678
III	887772
III	889951
III	894782
III	894794
